id,case_id,rater_id,fold,rating,error-rating,q_ir,ai_probability_class_1,ai_predicted_class,rater_ai_disagreement,rating-confidence,case-difficulty,rater-expertise,d_probability_weighted,threshold_youden,d_probability_unweighted,TARGET,q_pred,d_pred_w,d_pred_u,ai_correct,rater_correct,q_correct,d_correct_w
318-3,318,3,1,0,0,0.6327856779098511,0.6327856779098511,1,1,5,1,4,0.26572764,0.486357569694519,0.12300067,0,1,0,0,0,1,0,1
318-4,318,4,1,0,0,0.6327856779098511,0.6327856779098511,1,1,5,2,3,0.11855553,0.486357569694519,0.060089666,0,1,0,0,0,1,0,1
318-5,318,5,1,0,0,0.6327856779098511,0.6327856779098511,1,1,4,2,3,0.19454657,0.486357569694519,0.08101041,0,1,0,0,0,1,0,1
318-6,318,6,1,0,0,0.6327856779098511,0.6327856779098511,1,1,5,3,2,0.13155021,0.486357569694519,0.061535593,0,1,0,0,0,1,0,1
318-7,318,7,1,0,0,0.6327856779098511,0.6327856779098511,1,1,3,3,2,0.29290885,0.486357569694519,0.12764901,0,1,0,0,0,1,0,1
318-8,318,8,1,0,0,0.6327856779098511,0.6327856779098511,1,1,3,3,2,0.14314081,0.486357569694519,0.067893915,0,1,0,0,0,1,0,1
318-9,318,9,1,0,0,0.6327856779098511,0.6327856779098511,1,1,4,3,4,0.49892586,0.486357569694519,0.21107192,0,1,0,0,0,1,0,1
318-10,318,10,1,0,0,0.6327856779098511,0.6327856779098511,1,1,4,2,4,0.050167367,0.486357569694519,0.031232113,0,1,0,0,0,1,0,1
318-11,318,11,1,0,0,0.6327856779098511,0.6327856779098511,1,1,5,2,4,0.25398618,0.486357569694519,0.11191534,0,1,0,0,0,1,0,1
318-12,318,12,1,0,0,0.6327856779098511,0.6327856779098511,1,1,4,3,4,0.21966492,0.486357569694519,0.10609549,0,1,0,0,0,1,0,1
319-0,319,0,2,0,0,0.0320249125361442,0.0320249125361442,0,0,4,3,4,0.04128174,0.4492360949516296,0.015985105,0,0,0,0,1,1,1,1
319-1,319,1,2,0,0,0.0320249125361442,0.0320249125361442,0,0,4,2,4,0.055343386,0.4492360949516296,0.023472996,0,0,0,0,1,1,1,1
319-2,319,2,2,0,0,0.0320249125361442,0.0320249125361442,0,0,4,3,4,0.1022713,0.4492360949516296,0.03558972,0,0,0,0,1,1,1,1
319-3,319,3,2,0,0,0.0320249125361442,0.0320249125361442,0,0,4,3,4,0.10524426,0.4492360949516296,0.032914154,0,0,0,0,1,1,1,1
319-4,319,4,2,0,0,0.0320249125361442,0.0320249125361442,0,0,5,2,3,0.013887431,0.4492360949516296,0.0068542995,0,0,0,0,1,1,1,1
319-5,319,5,2,0,0,0.0320249125361442,0.0320249125361442,0,0,4,2,3,0.021876603,0.4492360949516296,0.013226903,0,0,0,0,1,1,1,1
319-6,319,6,2,0,0,0.0320249125361442,0.0320249125361442,0,0,4,3,2,0.017807834,0.4492360949516296,0.0063506793,0,0,0,0,1,1,1,1
319-7,319,7,2,0,0,0.0320249125361442,0.0320249125361442,0,0,3,3,2,0.024555419,0.4492360949516296,0.010612803,0,0,0,0,1,1,1,1
319-8,319,8,2,0,0,0.0320249125361442,0.0320249125361442,0,0,3,3,2,0.10973421,0.4492360949516296,0.03538839,0,0,0,0,1,1,1,1
319-9,319,9,2,0,0,0.0320249125361442,0.0320249125361442,0,0,4,3,4,0.099555075,0.4492360949516296,0.034613613,0,0,0,0,1,1,1,1
319-10,319,10,2,0,0,0.0320249125361442,0.0320249125361442,0,0,4,2,4,0.009189885,0.4492360949516296,0.003989992,0,0,0,0,1,1,1,1
319-11,319,11,2,0,0,0.0320249125361442,0.0320249125361442,0,0,5,2,4,0.0075892312,0.4492360949516296,0.0032742897,0,0,0,0,1,1,1,1
319-12,319,12,2,0,0,0.0320249125361442,0.0320249125361442,0,0,4,3,4,0.032703362,0.4492360949516296,0.01165233,0,0,0,0,1,1,1,1
320-0,320,0,4,0,0,0.8697506785392761,0.8697506785392761,1,1,4,3,4,0.2887117,0.5368138551712036,0.15409237,0,1,0,0,0,1,0,1
320-1,320,1,4,1,1,0.1302493214607238,0.8697506785392761,1,0,3,4,4,0.087547116,0.5368138551712036,0.032188166,0,0,0,0,0,0,0,0
320-2,320,2,4,0,0,0.8697506785392761,0.8697506785392761,1,1,4,2,4,0.6933414,0.5368138551712036,0.38213593,0,1,1,0,0,1,0,0
320-3,320,3,4,0,0,0.8697506785392761,0.8697506785392761,1,1,3,3,4,0.5874005,0.5368138551712036,0.3345033,0,1,1,0,0,1,0,0
320-4,320,4,4,1,1,0.1302493214607238,0.8697506785392761,1,0,5,4,3,0.025395824,0.5368138551712036,0.010880963,0,0,0,0,0,0,0,0
320-5,320,5,4,0,0,0.8697506785392761,0.8697506785392761,1,1,4,3,3,0.2087442,0.5368138551712036,0.13387942,0,1,0,0,0,1,0,1
320-6,320,6,4,1,1,0.1302493214607238,0.8697506785392761,1,0,2,4,2,0.07745641,0.5368138551712036,0.027172044,0,0,0,0,0,0,0,0
320-7,320,7,4,1,1,0.1302493214607238,0.8697506785392761,1,0,2,3,2,0.07294995,0.5368138551712036,0.02999146,0,0,0,0,0,0,0,0
320-8,320,8,4,0,0,0.8697506785392761,0.8697506785392761,1,1,3,3,2,0.5001091,0.5368138551712036,0.28099343,0,1,1,0,0,1,0,0
320-9,320,9,4,1,1,0.1302493214607238,0.8697506785392761,1,0,5,2,4,0.12811074,0.5368138551712036,0.044568885,0,0,0,0,0,0,0,0
320-10,320,10,4,0,0,0.8697506785392761,0.8697506785392761,1,1,4,2,4,0.08985938,0.5368138551712036,0.064387694,0,1,0,0,0,1,0,1
320-11,320,11,4,0,0,0.8697506785392761,0.8697506785392761,1,1,4,3,4,0.4086319,0.5368138551712036,0.23571202,0,1,0,0,0,1,0,1
320-12,320,12,4,0,0,0.8697506785392761,0.8697506785392761,1,1,3,3,4,0.43524978,0.5368138551712036,0.24395871,0,1,0,0,0,1,0,1
321-0,321,0,4,0,1,0.0203916635364294,0.0203916635364294,0,0,4,3,4,0.03952128,0.5368138551712036,0.013203368,1,0,0,0,0,0,0,0
321-1,321,1,4,1,0,0.9796083364635706,0.0203916635364294,0,1,4,4,4,0.47786334,0.5368138551712036,0.25260922,1,1,0,0,0,1,0,1
321-2,321,2,4,1,0,0.9796083364635706,0.0203916635364294,0,1,4,3,4,0.7770541,0.5368138551712036,0.47479126,1,1,1,0,0,1,0,0
321-3,321,3,4,1,0,0.9796083364635706,0.0203916635364294,0,1,4,4,4,0.61796695,0.5368138551712036,0.34347585,1,1,1,0,0,1,0,0
321-4,321,4,4,1,0,0.9796083364635706,0.0203916635364294,0,1,4,4,3,0.28169706,0.5368138551712036,0.159066,1,1,0,0,0,1,0,1
321-5,321,5,4,1,0,0.9796083364635706,0.0203916635364294,0,1,4,3,3,0.25825715,0.5368138551712036,0.16572022,1,1,0,0,0,1,0,1
321-6,321,6,4,1,0,0.9796083364635706,0.0203916635364294,0,1,4,3,2,0.38658258,0.5368138551712036,0.20740788,1,1,0,0,0,1,0,1
321-7,321,7,4,1,0,0.9796083364635706,0.0203916635364294,0,1,3,3,2,0.43876892,0.5368138551712036,0.24471682,1,1,0,0,0,1,0,1
321-8,321,8,4,1,0,0.9796083364635706,0.0203916635364294,0,1,3,3,2,0.5480024,0.5368138551712036,0.3214212,1,1,1,0,0,1,0,0
321-9,321,9,4,1,0,0.9796083364635706,0.0203916635364294,0,1,4,4,4,0.7071987,0.5368138551712036,0.4593745,1,1,1,0,0,1,0,0
321-10,321,10,4,1,0,0.9796083364635706,0.0203916635364294,0,1,4,3,4,0.14005986,0.5368138551712036,0.0844049,1,1,0,0,0,1,0,1
321-11,321,11,4,1,0,0.9796083364635706,0.0203916635364294,0,1,5,2,4,0.34041294,0.5368138551712036,0.14241807,1,1,0,0,0,1,0,1
321-12,321,12,4,1,0,0.9796083364635706,0.0203916635364294,0,1,4,3,4,0.44112965,0.5368138551712036,0.23964989,1,1,0,0,0,1,0,1
322-0,322,0,2,0,0,0.7780933976173401,0.7780933976173401,1,1,4,3,4,0.2551766,0.4492360949516296,0.12035093,0,1,0,0,0,1,0,1
322-1,322,1,2,0,0,0.7780933976173401,0.7780933976173401,1,1,4,3,4,0.3808904,0.4492360949516296,0.20992647,0,1,0,0,0,1,0,1
322-2,322,2,2,1,1,0.2219066023826599,0.7780933976173401,1,0,3,3,4,0.33398423,0.4492360949516296,0.12675403,0,0,0,0,0,0,0,0
322-3,322,3,2,0,0,0.7780933976173401,0.7780933976173401,1,1,4,3,4,0.52670056,0.4492360949516296,0.2328001,0,1,1,0,0,1,0,0
322-4,322,4,2,0,0,0.7780933976173401,0.7780933976173401,1,1,5,3,3,0.12923466,0.4492360949516296,0.052674856,0,1,0,0,0,1,0,1
322-5,322,5,2,0,0,0.7780933976173401,0.7780933976173401,1,1,4,3,3,0.20743462,0.4492360949516296,0.1277706,0,1,0,0,0,1,0,1
322-6,322,6,2,1,1,0.2219066023826599,0.7780933976173401,1,0,3,4,2,0.05823736,0.4492360949516296,0.021869987,0,0,0,0,0,0,0,0
322-7,322,7,2,0,0,0.7780933976173401,0.7780933976173401,1,1,3,3,2,0.20303287,0.4492360949516296,0.09733358,0,1,0,0,0,1,0,1
322-8,322,8,2,0,0,0.7780933976173401,0.7780933976173401,1,1,3,3,2,0.5491244,0.4492360949516296,0.25654644,0,1,1,0,0,1,0,0
322-9,322,9,2,1,1,0.2219066023826599,0.7780933976173401,1,0,5,4,4,0.26761162,0.4492360949516296,0.09652084,0,0,0,0,0,0,0,0
322-10,322,10,2,0,0,0.7780933976173401,0.7780933976173401,1,1,4,3,4,0.054869868,0.4492360949516296,0.026376786,0,1,0,0,0,1,0,1
322-11,322,11,2,0,0,0.7780933976173401,0.7780933976173401,1,1,5,2,4,0.040025037,0.4492360949516296,0.020220932,0,1,0,0,0,1,0,1
322-12,322,12,2,0,0,0.7780933976173401,0.7780933976173401,1,1,4,3,4,0.21039182,0.4492360949516296,0.0941551,0,1,0,0,0,1,0,1
323-0,323,0,5,1,0,0.0019115805625915,0.9980884194374084,1,0,4,3,4,0.037198197,0.372329980134964,0.019317027,1,0,0,0,1,1,1,1
323-1,323,1,5,1,0,0.0019115805625915,0.9980884194374084,1,0,4,3,4,0.09804175,0.372329980134964,0.042833485,1,0,0,0,1,1,1,1
323-2,323,2,5,1,0,0.0019115805625915,0.9980884194374084,1,0,4,3,4,0.017522719,0.372329980134964,0.012826164,1,0,0,0,1,1,1,1
323-3,323,3,5,1,0,0.0019115805625915,0.9980884194374084,1,0,3,3,4,0.116171196,0.372329980134964,0.072869875,1,0,0,0,1,1,1,1
323-4,323,4,5,1,0,0.0019115805625915,0.9980884194374084,1,0,5,3,3,0.030414693,0.372329980134964,0.023095142,1,0,0,0,1,1,1,1
323-5,323,5,5,1,0,0.0019115805625915,0.9980884194374084,1,0,4,3,3,0.009351759,0.372329980134964,0.0071266936,1,0,0,0,1,1,1,1
323-6,323,6,5,1,0,0.0019115805625915,0.9980884194374084,1,0,3,4,2,0.1409203,0.372329980134964,0.07917477,1,0,0,0,1,1,1,1
323-7,323,7,5,1,0,0.0019115805625915,0.9980884194374084,1,0,3,3,2,0.10108368,0.372329980134964,0.041731376,1,0,0,0,1,1,1,1
323-8,323,8,5,1,0,0.0019115805625915,0.9980884194374084,1,0,2,3,2,0.04599294,0.372329980134964,0.018402375,1,0,0,0,1,1,1,1
323-9,323,9,5,1,0,0.0019115805625915,0.9980884194374084,1,0,5,3,4,0.08984555,0.372329980134964,0.042137653,1,0,0,0,1,1,1,1
323-10,323,10,5,1,0,0.0019115805625915,0.9980884194374084,1,0,3,3,4,0.011325356,0.372329980134964,0.009347744,1,0,0,0,1,1,1,1
323-11,323,11,5,1,0,0.0019115805625915,0.9980884194374084,1,0,5,2,4,0.016055409,0.372329980134964,0.011861211,1,0,0,0,1,1,1,1
323-12,323,12,5,1,0,0.0019115805625915,0.9980884194374084,1,0,2,3,4,0.10858182,0.372329980134964,0.040911935,1,0,0,0,1,1,1,1
324-0,324,0,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,3,4,0.1426769,0.5368138551712036,0.049765635,1,0,0,0,0,0,0,0
324-1,324,1,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,2,4,0.20378228,0.5368138551712036,0.07116893,1,0,0,0,0,0,0,0
324-2,324,2,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,3,4,0.5082239,0.5368138551712036,0.17739372,1,0,1,0,0,0,0,1
324-3,324,3,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,2,4,0.31883872,0.5368138551712036,0.10602817,1,0,0,0,0,0,0,0
324-4,324,4,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,3,3,0.0871448,0.5368138551712036,0.0363684,1,0,0,0,0,0,0,0
324-5,324,5,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,2,3,0.09039922,0.5368138551712036,0.04283011,1,0,0,0,0,0,0,0
324-6,324,6,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,3,2,0.16022721,0.5368138551712036,0.061445784,1,0,0,0,0,0,0,0
324-7,324,7,4,0,1,0.3994639813899994,0.3994639813899994,0,0,3,3,2,0.20342694,0.5368138551712036,0.08789119,1,0,0,0,0,0,0,0
324-8,324,8,4,0,1,0.3994639813899994,0.3994639813899994,0,0,2,3,2,0.3143674,0.5368138551712036,0.1535989,1,0,0,0,0,0,0,0
324-9,324,9,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,3,4,0.39808595,0.5368138551712036,0.148454,1,0,0,0,0,0,0,0
324-10,324,10,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,2,4,0.04437488,0.5368138551712036,0.023690442,1,0,0,0,0,0,0,0
324-11,324,11,4,0,1,0.3994639813899994,0.3994639813899994,0,0,5,2,4,0.16372068,0.5368138551712036,0.06272878,1,0,0,0,0,0,0,0
324-12,324,12,4,0,1,0.3994639813899994,0.3994639813899994,0,0,4,3,4,0.19595553,0.5368138551712036,0.079646535,1,0,0,0,0,0,0,0
325-0,325,0,2,1,0,0.2069935202598571,0.7930064797401428,1,0,4,3,4,0.13896014,0.4492360949516296,0.047887765,1,0,0,0,1,1,1,1
325-1,325,1,2,1,0,0.2069935202598571,0.7930064797401428,1,0,3,4,4,0.24400443,0.4492360949516296,0.10771668,1,0,0,0,1,1,1,1
325-2,325,2,2,1,0,0.2069935202598571,0.7930064797401428,1,0,4,3,4,0.28482234,0.4492360949516296,0.10668638,1,0,0,0,1,1,1,1
325-3,325,3,2,1,0,0.2069935202598571,0.7930064797401428,1,0,3,3,4,0.33300582,0.4492360949516296,0.11589403,1,0,0,0,1,1,1,1
325-4,325,4,2,1,0,0.2069935202598571,0.7930064797401428,1,0,5,3,3,0.048194516,0.4492360949516296,0.02076185,1,0,0,0,1,1,1,1
325-5,325,5,2,1,0,0.2069935202598571,0.7930064797401428,1,0,4,3,3,0.090314366,0.4492360949516296,0.05169431,1,0,0,0,1,1,1,1
325-6,325,6,2,1,0,0.2069935202598571,0.7930064797401428,1,0,4,4,2,0.048138063,0.4492360949516296,0.018362455,1,0,0,0,1,1,1,1
325-7,325,7,2,1,0,0.2069935202598571,0.7930064797401428,1,0,3,3,2,0.09279974,0.4492360949516296,0.039232068,1,0,0,0,1,1,1,1
325-8,325,8,2,1,0,0.2069935202598571,0.7930064797401428,1,0,3,3,2,0.3260565,0.4492360949516296,0.11596616,1,0,0,0,1,1,1,1
325-9,325,9,2,1,0,0.2069935202598571,0.7930064797401428,1,0,5,3,4,0.24700546,0.4492360949516296,0.08820966,1,0,0,0,1,1,1,1
325-10,325,10,2,1,0,0.2069935202598571,0.7930064797401428,1,0,4,1,4,0.023530966,0.4492360949516296,0.010326807,1,0,0,0,1,1,1,1
325-11,325,11,2,1,0,0.2069935202598571,0.7930064797401428,1,0,5,2,4,0.020226581,0.4492360949516296,0.008619593,1,0,0,0,1,1,1,1
325-12,325,12,2,1,0,0.2069935202598571,0.7930064797401428,1,0,5,3,4,0.08839236,0.4492360949516296,0.027623758,1,0,0,0,1,1,1,1
326-0,326,0,4,1,0,0.8267186284065247,0.1732813715934753,0,1,4,3,4,0.26339716,0.5368138551712036,0.13009211,1,1,0,0,0,1,0,1
326-1,326,1,4,1,0,0.8267186284065247,0.1732813715934753,0,1,4,4,4,0.3772572,0.5368138551712036,0.1844082,1,1,0,0,0,1,0,1
326-2,326,2,4,1,0,0.8267186284065247,0.1732813715934753,0,1,4,4,4,0.69761765,0.5368138551712036,0.37685046,1,1,1,0,0,1,0,0
326-3,326,3,4,1,0,0.8267186284065247,0.1732813715934753,0,1,1,4,4,0.57277477,0.5368138551712036,0.38251692,1,1,1,0,0,1,0,0
326-4,326,4,4,1,0,0.8267186284065247,0.1732813715934753,0,1,5,4,3,0.12752168,0.5368138551712036,0.05862114,1,1,0,0,0,1,0,1
326-5,326,5,4,1,0,0.8267186284065247,0.1732813715934753,0,1,4,3,3,0.18976086,0.5368138551712036,0.117296465,1,1,0,0,0,1,0,1
326-6,326,6,4,1,0,0.8267186284065247,0.1732813715934753,0,1,3,3,2,0.30777466,0.5368138551712036,0.16934459,1,1,0,0,0,1,0,1
326-7,326,7,4,0,1,0.1732813715934753,0.1732813715934753,0,0,2,3,2,0.058505185,0.5368138551712036,0.024584748,1,0,0,0,0,0,0,0
326-8,326,8,4,1,0,0.8267186284065247,0.1732813715934753,0,1,2,4,2,0.52586323,0.5368138551712036,0.36161754,1,1,1,0,0,1,0,0
326-9,326,9,4,1,0,0.8267186284065247,0.1732813715934753,0,1,4,4,4,0.5961943,0.5368138551712036,0.33098766,1,1,1,0,0,1,0,0
326-10,326,10,4,1,0,0.8267186284065247,0.1732813715934753,0,1,3,4,4,0.100934535,0.5368138551712036,0.08145708,1,1,0,0,0,1,0,1
326-11,326,11,4,1,0,0.8267186284065247,0.1732813715934753,0,1,5,2,4,0.2553051,0.5368138551712036,0.121963605,1,1,0,0,0,1,0,1
326-12,326,12,4,1,0,0.8267186284065247,0.1732813715934753,0,1,4,3,4,0.35264036,0.5368138551712036,0.18548182,1,1,0,0,0,1,0,1
327-0,327,0,4,0,0,0.3642159402370453,0.3642159402370453,0,0,4,3,4,0.1426769,0.5368138551712036,0.04730489,0,0,0,0,1,1,1,1
327-1,327,1,4,0,0,0.3642159402370453,0.3642159402370453,0,0,4,2,4,0.20378228,0.5368138551712036,0.06772529,0,0,0,0,1,1,1,1
327-2,327,2,4,0,0,0.3642159402370453,0.3642159402370453,0,0,4,3,4,0.5082239,0.5368138551712036,0.16974957,0,0,1,0,1,1,1,0
327-3,327,3,4,0,0,0.3642159402370453,0.3642159402370453,0,0,3,3,4,0.37279806,0.5368138551712036,0.12591365,0,0,0,0,1,1,1,1
327-4,327,4,4,0,0,0.3642159402370453,0.3642159402370453,0,0,5,2,3,0.06499192,0.5368138551712036,0.024510477,0,0,0,0,1,1,1,1
327-5,327,5,4,0,0,0.3642159402370453,0.3642159402370453,0,0,4,2,3,0.09039922,0.5368138551712036,0.04069762,0,0,0,0,1,1,1,1
327-6,327,6,4,0,0,0.3642159402370453,0.3642159402370453,0,0,4,3,2,0.16375872,0.5368138551712036,0.061979808,0,0,0,0,1,1,1,1
327-7,327,7,4,0,0,0.3642159402370453,0.3642159402370453,0,0,3,3,2,0.20106468,0.5368138551712036,0.08436269,0,0,0,0,1,1,1,1
327-8,327,8,4,0,0,0.3642159402370453,0.3642159402370453,0,0,2,3,2,0.31122017,0.5368138551712036,0.14786014,0,0,0,0,1,1,1,1
327-9,327,9,4,0,0,0.3642159402370453,0.3642159402370453,0,0,4,3,4,0.39808595,0.5368138551712036,0.14184187,0,0,0,0,1,1,1,1
327-10,327,10,4,0,0,0.3642159402370453,0.3642159402370453,0,0,4,2,4,0.04437488,0.5368138551712036,0.02197679,0,0,0,0,1,1,1,1
327-11,327,11,4,1,1,0.6357840597629547,0.3642159402370453,0,1,3,3,4,0.21234329,0.5368138551712036,0.08719976,0,1,0,0,1,0,1,0
327-12,327,12,4,0,0,0.3642159402370453,0.3642159402370453,0,0,4,3,4,0.19595553,0.5368138551712036,0.074192874,0,0,0,0,1,1,1,1
328-0,328,0,4,0,0,0.1405708491802215,0.1405708491802215,0,0,4,2,4,0.039667875,0.5368138551712036,0.013374482,0,0,0,0,1,1,1,1
328-1,328,1,4,0,0,0.1405708491802215,0.1405708491802215,0,0,4,2,4,0.054375615,0.5368138551712036,0.02054419,0,0,0,0,1,1,1,1
328-2,328,2,4,0,0,0.1405708491802215,0.1405708491802215,0,0,4,2,4,0.17648098,0.5368138551712036,0.051648784,0,0,0,0,1,1,1,1
328-3,328,3,4,0,0,0.1405708491802215,0.1405708491802215,0,0,4,2,4,0.11368484,0.5368138551712036,0.032788556,0,0,0,0,1,1,1,1
328-4,328,4,4,0,0,0.1405708491802215,0.1405708491802215,0,0,5,2,3,0.01771834,0.5368138551712036,0.00784677,0,0,0,0,1,1,1,1
328-5,328,5,4,0,0,0.1405708491802215,0.1405708491802215,0,0,4,3,3,0.025590802,0.5368138551712036,0.013786505,0,0,0,0,1,1,1,1
328-6,328,6,4,0,0,0.1405708491802215,0.1405708491802215,0,0,4,3,2,0.05627322,0.5368138551712036,0.018584507,0,0,0,0,1,1,1,1
328-7,328,7,4,0,0,0.1405708491802215,0.1405708491802215,0,0,3,3,2,0.0551296,0.5368138551712036,0.021893706,0,0,0,0,1,1,1,1
328-8,328,8,4,0,0,0.1405708491802215,0.1405708491802215,0,0,3,3,2,0.09485431,0.5368138551712036,0.031817216,0,0,0,0,1,1,1,1
328-9,328,9,4,0,0,0.1405708491802215,0.1405708491802215,0,0,4,3,4,0.13952471,0.5368138551712036,0.04874393,0,0,0,0,1,1,1,1
328-10,328,10,4,0,0,0.1405708491802215,0.1405708491802215,0,0,4,2,4,0.024214376,0.5368138551712036,0.008215547,0,0,0,0,1,1,1,1
328-11,328,11,4,0,0,0.1405708491802215,0.1405708491802215,0,0,5,2,4,0.052260946,0.5368138551712036,0.019456493,0,0,0,0,1,1,1,1
328-12,328,12,4,0,0,0.1405708491802215,0.1405708491802215,0,0,4,2,4,0.060277235,0.5368138551712036,0.02061257,0,0,0,0,1,1,1,1
329-0,329,0,1,1,0,0.1751186847686767,0.8248813152313232,1,0,4,2,4,0.24895813,0.486357569694519,0.0904901,1,0,0,0,1,1,1,1
329-1,329,1,1,1,0,0.1751186847686767,0.8248813152313232,1,0,5,3,4,0.23170544,0.486357569694519,0.09227253,1,0,0,0,1,1,1,1
329-2,329,2,1,1,0,0.1751186847686767,0.8248813152313232,1,0,4,3,4,0.13252665,0.486357569694519,0.05292774,1,0,0,0,1,1,1,1
329-3,329,3,1,0,1,0.8248813152313232,0.8248813152313232,1,1,4,3,4,0.28960246,0.486357569694519,0.12615177,1,1,0,0,1,0,1,0
329-4,329,4,1,1,0,0.1751186847686767,0.8248813152313232,1,0,4,3,3,0.04722075,0.486357569694519,0.024647173,1,0,0,0,1,1,1,1
329-5,329,5,1,1,0,0.1751186847686767,0.8248813152313232,1,0,4,2,3,0.074004196,0.486357569694519,0.029738108,1,0,0,0,1,1,1,1
329-6,329,6,1,1,0,0.1751186847686767,0.8248813152313232,1,0,4,3,2,0.074324325,0.486357569694519,0.026119635,1,0,0,0,1,1,1,1
329-7,329,7,1,1,0,0.1751186847686767,0.8248813152313232,1,0,3,3,2,0.118545145,0.486357569694519,0.04574579,1,0,0,0,1,1,1,1
329-8,329,8,1,1,0,0.1751186847686767,0.8248813152313232,1,0,3,3,2,0.07019082,0.486357569694519,0.024475578,1,0,0,0,1,1,1,1
329-9,329,9,1,1,0,0.1751186847686767,0.8248813152313232,1,0,5,3,4,0.24255192,0.486357569694519,0.090386,1,0,0,0,1,1,1,1
329-10,329,10,1,1,0,0.1751186847686767,0.8248813152313232,1,0,3,3,4,0.051587753,0.486357569694519,0.019944143,1,0,0,0,1,1,1,1
329-11,329,11,1,1,0,0.1751186847686767,0.8248813152313232,1,0,4,3,4,0.12068063,0.486357569694519,0.051907055,1,0,0,0,1,1,1,1
329-12,329,12,1,1,0,0.1751186847686767,0.8248813152313232,1,0,3,3,4,0.11573886,0.486357569694519,0.04329654,1,0,0,0,1,1,1,1
330-0,330,0,4,0,1,0.5572343468666077,0.5572343468666077,1,1,4,2,4,0.09794782,0.5368138551712036,0.040998325,1,1,0,0,1,0,1,0
330-1,330,1,4,1,0,0.4427656531333923,0.5572343468666077,1,0,3,4,4,0.21695647,0.5368138551712036,0.067150466,1,0,0,0,1,1,1,1
330-2,330,2,4,0,1,0.5572343468666077,0.5572343468666077,1,1,4,3,4,0.46473488,0.5368138551712036,0.16360256,1,1,0,0,1,0,1,0
330-3,330,3,4,1,0,0.4427656531333923,0.5572343468666077,1,0,3,3,4,0.33088446,0.5368138551712036,0.0977788,1,0,0,0,1,1,1,1
330-4,330,4,4,0,1,0.5572343468666077,0.5572343468666077,1,1,4,3,3,0.06984657,0.5368138551712036,0.034134824,1,1,0,0,1,0,1,0
330-5,330,5,4,1,0,0.4427656531333923,0.5572343468666077,1,0,4,3,3,0.08406114,0.5368138551712036,0.03559514,1,0,0,0,1,1,1,1
330-6,330,6,4,0,1,0.5572343468666077,0.5572343468666077,1,1,2,4,2,0.15402573,0.5368138551712036,0.06605705,1,1,0,0,1,0,1,0
330-7,330,7,4,0,1,0.5572343468666077,0.5572343468666077,1,1,2,3,2,0.20040877,0.5368138551712036,0.09078936,1,1,0,0,1,0,1,0
330-8,330,8,4,0,1,0.5572343468666077,0.5572343468666077,1,1,2,3,2,0.27428016,0.5368138551712036,0.1257363,1,1,0,0,1,0,1,0
330-9,330,9,4,1,0,0.4427656531333923,0.5572343468666077,1,0,4,4,4,0.36651233,0.5368138551712036,0.12746835,1,0,0,0,1,1,1,1
330-10,330,10,4,1,0,0.4427656531333923,0.5572343468666077,1,0,3,3,4,0.043091428,0.5368138551712036,0.019767776,1,0,0,0,1,1,1,1
330-11,330,11,4,1,0,0.4427656531333923,0.5572343468666077,1,0,4,3,4,0.18838668,0.5368138551712036,0.069127254,1,0,0,0,1,1,1,1
330-12,330,12,4,0,1,0.5572343468666077,0.5572343468666077,1,1,3,3,4,0.1881072,0.5368138551712036,0.07748696,1,1,0,0,1,0,1,0
331-0,331,0,4,0,1,0.957542359828949,0.957542359828949,1,1,4,4,4,0.22406054,0.5368138551712036,0.092474826,1,1,0,0,1,0,1,0
331-1,331,1,4,0,1,0.957542359828949,0.957542359828949,1,1,3,4,4,0.36282122,0.5368138551712036,0.14355673,1,1,0,0,1,0,1,0
331-2,331,2,4,0,1,0.957542359828949,0.957542359828949,1,1,4,3,4,0.64193904,0.5368138551712036,0.27000943,1,1,1,0,1,0,1,1
331-3,331,3,4,0,1,0.957542359828949,0.957542359828949,1,1,4,3,4,0.45416364,0.5368138551712036,0.17631772,1,1,0,0,1,0,1,0
331-4,331,4,4,0,1,0.957542359828949,0.957542359828949,1,1,5,2,3,0.10616296,0.5368138551712036,0.040851668,1,1,0,0,1,0,1,0
331-5,331,5,4,0,1,0.957542359828949,0.957542359828949,1,1,4,2,3,0.13651264,0.5368138551712036,0.06736432,1,1,0,0,1,0,1,0
331-6,331,6,4,1,0,0.042457640171051,0.957542359828949,1,0,3,3,2,0.079987526,0.5368138551712036,0.026558008,1,0,0,0,1,1,1,1
331-7,331,7,4,1,0,0.042457640171051,0.957542359828949,1,0,3,3,2,0.07352377,0.5368138551712036,0.029082341,1,0,0,0,1,1,1,1
331-8,331,8,4,0,1,0.957542359828949,0.957542359828949,1,1,3,3,2,0.3664246,0.5368138551712036,0.15227486,1,1,0,0,1,0,1,0
